NAME: mona-lisa100K
COMMENT: TSP art (Bosch)
TYPE: TSP
DIMENSION: 100000
EDGE_WEIGHT_TYPE: EUC_2D
NODE_COORD_SECTION
Edge 	Weight
17936 - 9240	104.809350727881145
17937 - 20546	37.483329627982624
17937 - 99804	39.000000000000000
17937 - 44316	42.047592083257277
17938 - 11740	52.924474489596966
17938 - 67533	60.207972893961477
17938 - 77059	65.604877867426901
17939 - 2796	45.354161881794266
17941 - 51651	55.569775957799218
17941 - 69860	60.926184846911266
17942 - 14960	46.518813398452029
17943 - 12965	46.097722286464437
17944 - 57895	42.379240200834182
17944 - 90901	43.863424398922618
17947 - 53258	40.162171256046404
17947 - 95673	47.010637094172634
17949 - 67027	80.000000000000000
17950 - 66190	46.097722286464437
17951 - 51351	43.011626335213134
17953 - 49087	45.221676218380052
17954 - 97918	39.204591567825318
17954 - 68286	44.045431091090481
17957 - 93270	49.040799340956913
17958 - 10920	77.201036262475130
17959 - 29040	81.584312217484557
17959 - 29083	89.738509013689324
17960 - 84631	61.073725938409882
17961 - 94124	58.420886675914120
17962 - 39193	53.758720222862449
17962 - 22832	66.400301204136115
17963 - 20448	74.330343736592528
17963 - 48126	93.348808240919712
17965 - 1971	58.855755878248646
17967 - 73167	50.606323715519980
17967 - 22979	57.245087125446844
17968 - 10840	38.013155617496425
17969 - 30404	37.121422386541171
17969 - 61447	45.000000000000000
17969 - 88443	46.486557196677837
17971 - 11138	154.741720295465243
17972 - 12116	47.010637094172634
17972 - 6239	48.052055106935853
17974 - 19157	51.244511901275828
17974 - 97343	51.244511901275828
17974 - 84049	52.201532544552751
17975 - 37825	53.851648071345040
17976 - 86936	46.324939287601878
17976 - 83314	48.836461788299119
17978 - 47758	54.129474410897433
17982 - 7068	51.107729356722550
17982 - 28779	51.107729356722550
17985 - 24037	48.754486972995624
17986 - 51966	45.793012567421244
17986 - 55607	47.169905660283019
17987 - 58847	57.008771254956899
17989 - 56306	50.000000000000000
17990 - 76677	66.708320320631669
17990 - 68618	69.354163537598808
17990 - 80503	72.401657439591809
17991 - 28546	46.173585522460783
17992 - 62767	47.801673610868480
17993 - 43182	35.000000000000000
17995 - 45432	51.078371156488536
17996 - 11683	41.773197148410846
17996 - 93805	48.332183894378288
17997 - 96312	39.623225512317899
17997 - 14357	43.829214001622251
17999 - 56066	62.289646009589748
18003 - 68683	42.426406871192851
18003 - 90640	43.931765272977593
18005 - 60657	58.523499553598126
18006 - 55513	50.159744815937810
18007 - 8083	43.046486500061768
18007 - 29343	45.891175622335063
18008 - 59255	44.000000000000000
18008 - 15956	48.414873747640817
18009 - 76192	50.606323715519980
18010 - 37319	63.126856408346519
18010 - 6549	64.621977685614048
18011 - 1093	64.031242374328487
18012 - 41427	65.551506466289545
18012 - 18559	69.835521047673153
18013 - 28598	52.038447325030750
18014 - 58349	35.693136595149494
18014 - 24676	39.446165846632040
18014 - 45793	39.623225512317899
18017 - 53693	40.162171256046404
18019 - 35026	46.872166581031861
18020 - 83132	118.330046902720359
18021 - 19411	39.357337308308854
18022 - 42878	42.953463189829059
18022 - 84656	50.990195135927848
18023 - 15885	42.520583250938598
18027 - 8157	47.095647357266467
18028 - 33691	39.623225512317899
18031 - 74131	45.891175622335063
18033 - 45383	41.868842830916643
18033 - 99685	44.418464629025619
18034 - 33773	67.675697262754523
18034 - 39523	69.462219947249023
18035 - 16991	39.051248379533272
18035 - 54401	48.764741360946435
18038 - 68057	47.265209192385894
18038 - 45406	48.383881613611779
18038 - 88034	56.639209034025184
18039 - 2543	138.462991445367812
18040 - 46688	40.447496832313369
18040 - 66424	41.000000000000000
18041 - 79790	43.046486500061768
18042 - 59688	58.240879114244146
18044 - 23494	56.568542494923802
18044 - 38096	63.505905237229711
18045 - 78199	50.000000000000000
18045 - 97240	54.147945482723534
18045 - 63019	54.424259296751113
18047 - 25286	45.967379738244815
18048 - 79216	49.254441424099005
18049 - 26670	41.593268686170843
18049 - 69301	44.283179650969057
18050 - 18441	47.853944456021596
18051 - 43406	43.657759905886147
18053 - 24116	53.263495942343101
18054 - 93646	45.188494110780014
18055 - 50432	37.802116342871599
18055 - 61286	39.357337308308854
18056 - 14443	40.706264874095240
18056 - 57689	46.238512086787568
18058 - 47843	50.606323715519980
18059 - 20799	44.384682042344293
18060 - 10409	46.043457732885353
18061 - 79882	79.202272694664514
18061 - 53222	82.419657849326213
18063 - 42358	70.114192571832416
18064 - 72682	43.046486500061768
18066 - 83887	41.761226035642201
18066 - 24576	49.819674828324602
18068 - 72086	67.000000000000000
18072 - 78916	46.647615158762404
18073 - 65006	43.462627624201462
18075 - 17541	41.231056256176605
18077 - 38578	147.732867026941571
18077 - 6558	159.154013458662110
18078 - 12804	43.680659335683110
18078 - 72984	47.413078364518792
18079 - 4064	49.040799340956913
18079 - 16545	51.865209919559759
18082 - 36342	36.769552621700471
18082 - 17424	45.343136195018536
18084 - 24155	53.310411741047358
18085 - 46608	44.045431091090481
18085 - 82286	46.518813398452029
18086 - 52774	47.434164902525690
18088 - 94588	49.648766349225637
18089 - 50355	48.166378315169182
18089 - 89816	49.040799340956913
18089 - 20424	51.623637996561226
18091 - 89731	70.576199954375554
18093 - 34367	45.276925690687083
18094 - 69933	42.011903075200009
18095 - 72964	54.708317466359720
18096 - 538	39.395431207184419
18097 - 30940	42.011903075200009
18097 - 74616	44.654227123532213
18098 - 74751	55.758407437802597
18099 - 83159	42.720018726587656
18100 - 88364	142.144292885785604
18101 - 64005	43.908996800200298
18103 - 29742	61.983868869246941
18105 - 80798	44.294469180700202
18105 - 46074	45.803929962395148
18107 - 41802	41.868842830916643
18108 - 70147	96.834911060009757
18110 - 3836	48.507731342539614
18112 - 81173	47.434164902525690
18114 - 7413	42.190046219457973
18115 - 5857	42.449970553582249
18116 - 52583	66.287253676706203
18117 - 75122	48.507731342539614
18123 - 64373	48.104053883222774
18124 - 82349	45.650848842053310
18124 - 74919	46.043457732885353
18125 - 90525	42.154477816715984
18126 - 87030	51.623637996561226
18127 - 89936	37.696153649941528
18129 - 59442	38.470768123342690
18129 - 78963	38.832975677895198
18130 - 53282	44.147480109288231
18130 - 91734	46.615448083226659
18134 - 95749	53.037722424704476
18135 - 39322	44.384682042344293
18135 - 57117	46.872166581031861
18137 - 80571	42.059481689626181
18137 - 33949	52.773099207835046
18139 - 84112	39.000000000000000
18139 - 4059	40.496913462633174
18140 - 98497	49.648766349225637
18141 - 43376	47.675989764240868
18147 - 27319	45.310043036836767
18149 - 29297	44.643028571099430
18154 - 38776	51.088159097779203
18155 - 46001	46.238512086787568
18155 - 75971	47.634021455258215
18157 - 20865	49.010203019371385
18157 - 58284	52.554733373883651
18158 - 93609	74.946647690206932
18159 - 40885	41.231056256176605
18160 - 80657	37.202150475476549
18161 - 43733	53.935146240647202
18162 - 16712	43.266615305567872
18163 - 87113	38.470768123342690
18164 - 23941	62.681735776859275
18164 - 41291	68.709533545207538
18165 - 12126	41.880783182743849
18165 - 58161	46.270941205037098
18166 - 33610	54.571054598569011
18167 - 87419	51.400389103585588
18169 - 30818	69.641941385920597
18169 - 5606	81.541400527584759
18170 - 20871	42.154477816715984
18171 - 68272	44.384682042344293
18172 - 38723	88.600225733346752
18172 - 33977	94.873600121424717
18173 - 61333	50.328918128646477
18173 - 91467	54.918120870983923
18173 - 2433	65.306967469022783
18174 - 38120	37.202150475476549
18175 - 16157	74.404300950953097
18177 - 43729	40.706264874095240
18181 - 19780	79.202272694664514
18182 - 35379	55.072679252057458
18183 - 35950	52.497618993626749
18185 - 28089	44.147480109288231
18187 - 1048	61.392181912683312
18187 - 92559	64.412731660751665
18187 - 4453	68.963758598266670
18188 - 93140	45.705579528105756
18192 - 56087	46.754678910243839
18193 - 64127	47.927027865287036
18193 - 59091	48.270073544588680
18195 - 80590	41.629316592997296
18195 - 38354	45.276925690687083
18195 - 34767	47.010637094172634
18196 - 79134	44.821869662029941
18196 - 45972	45.705579528105756
18197 - 6343	44.384682042344293
18197 - 91986	50.596442562694069
18200 - 86447	64.412731660751665
18201 - 85250	38.470768123342690
18201 - 83587	42.201895692018386
18204 - 82500	41.868842830916643
18206 - 77917	42.638011210655686
18206 - 12721	44.181444068749043
18206 - 46260	47.074409183759280
18209 - 11526	41.231056256176605
18209 - 75833	48.010415536631215
18210 - 34049	46.097722286464437
18210 - 55887	48.259714048054615
18210 - 86992	49.040799340956913
18211 - 42941	47.539457296018851
18212 - 60944	59.076221950967718
18213 - 17522	76.485292703891772
18214 - 44184	48.083261120685232
18214 - 16608	58.728187440104092
18217 - 59498	46.141087980237310
18219 - 73407	43.011626335213134
18221 - 2362	53.851648071345040
18222 - 32180	46.872166581031861
18224 - 53445	42.190046219457973
18224 - 54483	46.529560496527366
18225 - 76817	78.160092118676523
18226 - 23182	45.188494110780014
18226 - 15435	49.477267507411927
18226 - 90091	50.219518117958878
18227 - 90378	44.011362169330774
18227 - 12315	48.507731342539614
18229 - 29643	97.744565066299211
18229 - 87295	108.452754690694694
18230 - 26046	62.225396744416182
18231 - 81654	46.238512086787568
18232 - 2510	82.346827504160717
18232 - 12801	93.193347402054402
18233 - 37737	43.185645763378368
18234 - 41593	46.872166581031861
18237 - 16210	59.413803110051792
18238 - 72442	50.635955604688651
18238 - 21593	53.000000000000000
18239 - 40521	54.378304497290093
18240 - 85494	51.156622249714650
18241 - 43122	48.383881613611779
18242 - 8621	37.947331922020552
18242 - 42863	40.706264874095240
18243 - 40556	55.172456896534887
18243 - 16263	56.008927859761786
18244 - 20652	45.310043036836767
18245 - 2846	46.173585522460783
18246 - 64144	50.606323715519980
18246 - 92575	51.400389103585588
18246 - 83058	52.201532544552751
18247 - 54860	38.013155617496425
18248 - 38627	49.162994213127418
18248 - 99465	49.406477308142502
18248 - 9795	49.729267036625424
18250 - 49978	43.104524124504611
18252 - 63897	43.139309220245982
18252 - 95163	47.885279575251516
18256 - 21594	78.924014089502569
18256 - 38884	80.504658250314932
18258 - 50583	46.615448083226659
18258 - 40033	49.929950931279714
18259 - 13750	41.436698710201323
18261 - 19013	46.097722286464437
18263 - 27469	47.169905660283019
18264 - 73827	47.539457296018851
18265 - 1200	43.011626335213134
18265 - 5990	44.777226354476223
18266 - 83701	38.078865529319541
18266 - 23160	43.046486500061768
18267 - 93216	45.276925690687083
18268 - 93032	53.225933528685056
18268 - 78741	55.317266743757324
18270 - 74606	50.328918128646477
18271 - 44579	87.114866699088738
18271 - 16378	93.434469014384622
18272 - 91171	91.831367190083803
18275 - 4869	43.931765272977593
18275 - 39020	44.643028571099430
18277 - 44354	39.962482405376171
18279 - 16878	47.434164902525690
18280 - 26315	92.179173352769876
18281 - 12235	61.400325732035005
18284 - 84705	78.185676437567514
18284 - 26623	78.771822373231914
18286 - 75321	45.793012567421244
18287 - 1548	39.812058474788766
18287 - 86323	43.104524124504611
18289 - 60290	38.118237105091836
18290 - 63006	125.781556676644768
18291 - 51563	45.650848842053310
18292 - 59360	45.453272709454047
18295 - 3793	76.400261779656227
18295 - 56490	78.847954951285832
18296 - 44352	52.000000000000000
18296 - 92062	57.008771254956899
18300 - 90334	54.203320931470610
18301 - 39226	46.818799642878500
18301 - 13633	51.000000000000000
18302 - 39519	46.097722286464437
18304 - 62431	41.109609582188931
18304 - 75375	43.185645763378368
18307 - 48625	76.531039454589927
18308 - 7238	44.181444068749043
18309 - 25146	70.774289116881987
18310 - 28467	42.544094772365295
18311 - 57685	50.009999000199950
18312 - 59197	43.657759905886147
18312 - 36797	44.011362169330774
18314 - 48677	40.162171256046404
18317 - 53589	59.363288318623321
18318 - 3270	57.870545184921146
18318 - 89840	60.008332754709991
18320 - 53371	43.266615305567872
18321 - 96499	39.395431207184419
18321 - 83156	48.083261120685232
18322 - 54346	59.908263203000636
18324 - 60735	44.181444068749043
18325 - 89371	56.612719418872646
18326 - 91840	51.351728305871069
18326 - 54343	53.488316481265327
18328 - 32217	46.097722286464437
18331 - 37131	77.665951355790396
18331 - 41267	99.035347225119578
18335 - 58235	48.104053883222774
18336 - 38585	48.507731342539614
18337 - 74133	48.000000000000000
18339 - 89407	69.050706006528275
18341 - 58070	43.908996800200298
18342 - 8305	57.870545184921146
18343 - 78534	46.324939287601878
18344 - 13724	44.045431091090481
18346 - 20745	50.039984012787214
18349 - 91713	40.000000000000000
18349 - 1382	41.629316592997296
18350 - 994	47.853944456021596
18350 - 58300	50.990195135927848
18351 - 18729	45.177427992306069
18352 - 73003	41.785164831552358
18353 - 73712	80.056230238501738
18354 - 23603	48.795491595023407
18355 - 35335	100.019998000399900
18356 - 36499	47.381430961928535
18358 - 14966	52.801515129776342
18358 - 28095	55.072679252057458
18359 - 98311	63.031738037277697
18360 - 42604	85.422479477008861
18361 - 37897	40.607881008493905
18361 - 18578	42.941821107167777
18362 - 51525	42.059481689626181
18363 - 34796	42.059481689626181
18364 - 2789	59.908263203000636
18365 - 8587	46.872166581031861
18365 - 88016	47.381430961928535
18365 - 25674	47.801673610868480
18367 - 52971	64.070273918565386
18369 - 18492	59.640590204993780
18370 - 65959	67.675697262754523
18371 - 68774	48.010415536631215
18372 - 85422	143.000000000000000
18373 - 55558	63.245553203367587
18373 - 8648	69.260378283691174
18376 - 29225	51.244511901275828
18377 - 38192	53.235326616824659
18377 - 62959	55.461698495448190
18380 - 72902	37.854986461495400
18381 - 8356	34.655446902326913
18381 - 79357	45.541190146942800
18383 - 65000	54.120236510939233
18384 - 765	51.865209919559759
18384 - 17118	58.137767414994532
18385 - 45381	61.660360037871981
18385 - 67147	68.883960397178094
18388 - 92769	112.307613277106018
18389 - 64515	42.953463189829059
18391 - 16466	54.571054598569011
18392 - 7884	70.936591403872797
18393 - 75508	113.004424692133184
18394 - 25771	69.354163537598808
18395 - 10369	108.300507847378075
18396 - 85986	45.343136195018536
18396 - 27383	46.615448083226659
18398 - 16004	121.016527796826166
18399 - 2902	80.777472107017560
18400 - 66852	107.912001186151673
18400 - 39514	116.726175299287520
18401 - 4787	41.880783182743849
18401 - 10461	43.416586692184820
18402 - 95558	57.314919523628401
18403 - 89746	44.821869662029941
18403 - 92005	50.606323715519980
18404 - 14410	44.011362169330774
18404 - 15671	46.097722286464437
18404 - 6968	46.957427527495584
18405 - 35543	44.011362169330774
18407 - 91449	58.034472514187634
18408 - 30860	79.924964810752341
18409 - 42828	34.785054261852173
18410 - 52763	53.263495942343101
18411 - 67712	43.829214001622251
18411 - 24398	44.721359549995794
18412 - 10018	43.657759905886147
18414 - 87485	90.934042030473934
18414 - 74365	102.489023802551656
18416 - 16255	37.656340767525461
18416 - 63972	45.310043036836767
18417 - 56563	51.865209919559759
18418 - 38386	45.803929962395148
18418 - 9764	54.009258465563106
18419 - 98668	119.616052434445436
18421 - 30252	44.102154142399893
18422 - 66494	43.908996800200298
18424 - 69335	110.535062310562796
18424 - 37879	113.991227732663710
18425 - 45998	44.598206241955517
18425 - 42984	46.097722286464437
18425 - 45854	47.927027865287036
18427 - 36245	44.384682042344293
18427 - 51190	48.010415536631215
18430 - 19010	47.539457296018851
18431 - 80555	53.823786563191557
18433 - 65283	61.057350089894992
18434 - 27117	42.755116652863900
18436 - 65713	54.817880294662981
18436 - 28967	58.855755878248646
18437 - 93159	44.102154142399893
18437 - 98059	44.283179650969057
18438 - 40980	49.040799340956913
18440 - 14272	51.244511901275828
18441 - 71957	39.661064030103882
18442 - 36560	66.648330811806532
18443 - 43758	43.185645763378368
18444 - 37928	44.045431091090481
18445 - 38334	45.880278987817849
18446 - 27537	48.166378315169182
18447 - 36048	49.819674828324602
18447 - 25164	56.824290580701489
18451 - 35336	140.206989840021885
18454 - 55121	39.408120990476062
18454 - 93043	43.185645763378368
18456 - 44825	56.320511361314894
18456 - 37787	60.835844697020522
18457 - 2824	40.706264874095240
18457 - 59853	45.453272709454047
18459 - 78440	58.940648113165502
18460 - 95240	42.485291572496004
18461 - 1662	55.605755097831375
18463 - 74791	41.231056256176605
18464 - 43457	67.623960250786851
18464 - 22925	80.156097709406987
18465 - 47932	46.000000000000000
